laptop_ID,Company,TypeName,Product,Inches,DisplayType,Touchscreen,IPS Panel,ResolutionWidth,ResolutionHeight,CpuBrand,CpuProduct,CpuClockSpeed_GHz,Ram_GB,PrimaryMemory,SecondaryMemory,PrimaryMemorySize,SecondaryMemorySize,MemorySize_GB,Gpu_Brand,Gpu_Product,OpSys,Weight_kg,Price_euros
807,Lenovo,2 in 1 Convertible,Yoga 910-13IKB,13.9,Full HD,Present,Present,1920,1080,Intel,Core i7 7500U,2.7,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,Windows 10,1.38,1349.0
808,Dell,Notebook,Vostro 5568,15.6,Full HD,None,None,1920,1080,Intel,Core i3 6006U,2.0,8,SSD,None,256.0,0.0,256.0,AMD,Radeon R5 M420X,Windows 10,2.0,739.0
809,HP,Workstation,ZBook 17,15.6,Full HD,None,None,1920,1080,Intel,Core i7 7700HQ,2.8,8,SSD,None,256.0,0.0,256.0,Nvidia,Quadro M2200,Windows 10,3.14,2064.9
810,Asus,Notebook,Pro P2540UA-XS51,15.6,Full HD,None,None,1920,1080,Intel,Core i5 7200U,2.5,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,Windows 10,2.37,1099.0
811,Dell,Ultrabook,XPS 13,13.3,Full HD,None,None,1920,1080,Intel,Core i5 7200U,2.5,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,Windows 10,1.29,1499.0
812,Dell,Notebook,XPS 15,15.6,4K Ultra HD,Present,None,3840,2160,Intel,Core i5 7300HQ,2.5,8,SSD,None,256.0,0.0,256.0,Nvidia,GeForce GTX 1050,Windows 10,2.06,1749.0
813,Dell,Netbook,Latitude 3180,11.6,,,,1366,768,Intel,Pentium Quad Core N4200,1.1,4,SSD,None,128.0,0.0,128.0,Intel,HD Graphics 505,Windows 10,1.63,744.0
814,HP,Netbook,EliteBook 820,12.5,,,,1366,768,Intel,Core i5 7300U,2.6,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,Windows 10,1.26,1389.0
815,Toshiba,Notebook,Satellite Pro,15.6,,,,1366,768,Intel,Core i5 6200U,2.3,4,HDD,None,500.0,0.0,500.0,Intel,HD Graphics 520,Windows 10,2.1,780.0
816,HP,Notebook,15-ba043na (A12-9700P/8GB/2TB/W10),15.6,,,,1366,768,AMD,A12-Series 9700P,2.5,8,HDD,None,2000.0,0.0,2000.0,AMD,Radeon R7 Graphics,Windows 10,2.04,629.0
817,Dell,Gaming,Inspiron 7567,15.6,4K Ultra HD,None,None,3840,2160,Intel,Core i7 7700HQ,2.8,16,SSD,None,512.0,0.0,512.0,Nvidia,GeForce GTX 1050 Ti,Windows 10,2.62,1679.0
818,Lenovo,Notebook,IdeaPad 310-15IKB,15.6,Full HD,None,None,1920,1080,Intel,Core i5 7200U,2.5,4,HDD,None,1000.0,0.0,1000.0,Nvidia,GeForce 920M,Windows 10,2.4,609.0
819,HP,Gaming,Omen 17-an012dx,17.3,Full HD,None,Present,1920,1080,Intel,Core i7 7700HQ,2.8,12,HDD,None,1000.0,0.0,1000.0,AMD,Radeon RX 580,Windows 10,3.74,1749.0
820,MSI,Gaming,GE72MVR 7RG,17.3,Full HD,None,None,1920,1080,Intel,Core i7 7700HQ,2.8,16,SSD,Present,512.0,1000.0,1512.0,Nvidia,GeForce GTX 1070,Windows 10,2.9,2415.0
821,Samsung,Ultrabook,Notebook 9,13.3,Full HD,None,None,1920,1080,Intel,Core i5 7200U,2.5,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,Windows 10,0.81,1499.0
822,Dell,Notebook,Vostro 5568,15.6,Full HD,None,None,1920,1080,Intel,Core i7 7500U,2.7,8,HDD,None,1000.0,0.0,1000.0,Nvidia,GeForce GT 940MX,Windows 10,1.98,961.0
823,Dell,Notebook,Vostro 3568,15.6,Full HD,None,None,1920,1080,Intel,Core i5 7200U,2.5,8,SSD,None,256.0,0.0,256.0,AMD,Radeon R5 M420,Windows 10,2.18,789.81
824,Lenovo,Ultrabook,Thinkpad T470s,14.0,Full HD,None,None,1920,1080,Intel,Core i7 7500U,2.7,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,Windows 10,1.32,1859.0
825,Razer,Ultrabook,Blade Stealth,12.5,4K Ultra HD,Present,Present,3840,2160,Intel,Core i7 7500U,2.5,16,SSD,None,512.0,0.0,512.0,Intel,HD Graphics 620,Windows 10,1.29,1799.0
826,HP,Netbook,Chromebook 11,11.6,,,,1366,768,Intel,Celeron Dual Core N3060,1.6,4,FlashStorage,None,16.0,0.0,16.0,Intel,HD Graphics 400,Chrome OS,1.23,385.0
827,Dell,Gaming,Alienware 17,17.3,Full HD,None,Present,1920,1080,Intel,Core i7 7700HQ,2.8,16,SSD,Present,128.0,1000.0,1128.0,Nvidia,GeForce GTX 1060,Windows 10,4.36,2505.02
828,Dell,Notebook,Latitude 3480,14.0,,,,1366,768,Intel,Core i5 6200U,2.3,4,HDD,None,500.0,0.0,500.0,Intel,HD Graphics 520,Windows 10,1.76,755.0
829,Lenovo,Notebook,V110-15ISK (i3-6006U/4GB/500GB/W10),15.6,,,,1366,768,Intel,Core i3 6006U,2.0,4,HDD,None,500.0,0.0,500.0,Intel,HD Graphics 520,Windows 10,2.1,489.9
830,Toshiba,Ultrabook,Tecra X40-D-10Z,14.0,,,,1366,768,Intel,Core i5 7200U,2.5,4,SSD,None,128.0,0.0,128.0,Intel,HD Graphics 620,Windows 10,1.25,1090.0
831,Lenovo,Ultrabook,Thinkpad X1,14.0,Full HD,None,Present,1920,1080,Intel,Core i7 7500U,2.7,8,SSD,None,512.0,0.0,512.0,Intel,HD Graphics 620,Windows 10,1.13,2499.0
832,MSI,Gaming,GL62M 7RD,15.6,Full HD,None,None,1920,1080,Intel,Core i5 7300HQ,2.5,8,SSD,None,256.0,0.0,256.0,Nvidia,GeForce GTX 1050,Windows 10,2.4,1199.0
833,Lenovo,Ultrabook,ThinkPad X1,14.0,Full HD,None,Present,1920,1080,Intel,Core i5 7200U,2.5,8,FlashStorage,None,256.0,0.0,256.0,Intel,HD Graphics 620,Windows 10,1.13,1875.0
834,Toshiba,Notebook,Satellite Pro,14.0,,,,1366,768,Intel,Pentium Dual Core 4405U,2.1,4,SSD,None,128.0,0.0,128.0,Intel,HD Graphics 510,Windows 10,1.75,499.0
835,Asus,2 in 1 Convertible,ZenBook Flip,13.3,Full HD,Present,None,1920,1080,Intel,Core i5 7200U,2.5,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,Windows 10,1.1,1358.0
836,Dell,Notebook,Latitude 3480,14.0,,,,1366,768,Intel,Core i3 6006U,2.0,4,HDD,None,500.0,0.0,500.0,Intel,HD Graphics 520,Windows 10,1.76,585.0
837,Acer,Netbook,Chromebook 11,11.6,,None,Present,1366,768,Intel,Celeron Dual Core N3060,1.6,4,FlashStorage,None,32.0,0.0,32.0,Intel,HD Graphics 400,Chrome OS,1.35,355.0
838,Acer,Notebook,Swift 3,14.0,Full HD,None,Present,1920,1080,Intel,Core i3 7100U,2.4,8,SSD,None,128.0,0.0,128.0,Intel,HD Graphics 620,Windows 10,1.5,619.0
839,Razer,Gaming,Blade Pro,17.3,4K Ultra HD,Present,None,3840,2160,Intel,Core i7 7820HK,2.9,32,SSD,None,512.0,0.0,512.0,Nvidia,GeForce GTX 1080,Windows 10,3.49,5499.0
840,Lenovo,Ultrabook,Thinkpad X1,14.0,Quad HD+,None,Present,2560,1440,Intel,Core i7 6600U,2.6,16,SSD,None,512.0,0.0,512.0,Intel,HD Graphics 520,Windows 10,1.1,2099.0
841,Asus,Notebook,VivoBook Max,15.6,Full HD,None,None,1920,1080,Intel,Core i5 7200U,2.5,4,HDD,None,1000.0,0.0,1000.0,Nvidia,GeForce 920,Linux,2.1,519.0
842,Lenovo,Notebook,Thinkpad T460,14.0,Full HD,None,None,1920,1080,Intel,Core i5 6200U,2.3,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 520,Windows 10,1.7,1186.0
843,Lenovo,Notebook,ThinkPad T470s,14.0,Full HD,None,Present,1920,1080,Intel,Core i5 7300U,2.6,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,Windows 10,1.32,1650.0
844,Dell,Gaming,Alienware 15,15.6,Full HD,None,None,1920,1080,Intel,Core i7 7700HQ,2.8,16,SSD,Present,256.0,1000.0,1256.0,Nvidia,GeForce GTX 1070,Windows 10,3.21,2774.63
845,Asus,Gaming,Rog GL702VS-BA023T,17.3,Full HD,None,None,1920,1080,Intel,Core i7 7700HQ,2.8,16,SSD,Present,256.0,1000.0,1256.0,Nvidia,GeForce GTX 1070,Windows 10,2.9,2419.0
846,Toshiba,Notebook,Satellite Pro,15.6,,,,1366,768,Intel,Core i3 7100U,2.4,4,HDD,None,500.0,0.0,500.0,Intel,HD Graphics 620,Windows 10,2.0,669.0
847,Lenovo,Notebook,N42-20 Chromebook,14.0,,,,1366,768,Intel,Celeron Quad Core N3160,1.6,4,FlashStorage,None,16.0,0.0,16.0,Intel,HD Graphics 400,Chrome OS,1.5,325.0
848,Asus,Notebook,R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10),15.6,Full HD,None,None,1920,1080,Intel,Core i5 7200U,2.5,8,HDD,None,128.0,0.0,128.0,Intel,HD Graphics 620,Windows 10,2.3,590.0
849,Asus,Gaming,Rog GL702VM-GC017T,17.3,Full HD,None,None,1920,1080,Intel,Core i7 6700HQ,2.6,16,SSD,Present,512.0,1000.0,1512.0,Nvidia,GeForce GTX 1060,Windows 10,2.73,1799.0
851,Dell,Gaming,Alienware 17,17.3,Full HD,None,Present,1920,1080,Intel,Core i7 7700HQ,2.8,32,SSD,Present,512.0,1000.0,1512.0,Nvidia,GeForce GTX 1070,Windows 10,4.42,3072.89
852,HP,Notebook,ProBook 470,17.3,,,,1600,900,Intel,Core i5 7200U,2.5,8,HDD,None,1000.0,0.0,1000.0,Nvidia,GeForce 930MX,Windows 10,2.63,910.0
853,Dell,Notebook,Vostro 3568,15.6,,,,1366,768,Intel,Core i5 7200U,2.5,8,SSD,None,128.0,0.0,128.0,Intel,HD Graphics 620,Windows 10,2.18,713.99
854,HP,Ultrabook,EliteBook 840,14.0,Full HD,None,None,1920,1080,Intel,Core i7 6500U,2.5,8,SSD,None,512.0,0.0,512.0,Intel,HD Graphics 520,Windows 7,1.54,1870.0
855,Dell,Notebook,Vostro 3568,15.6,Full HD,None,None,1920,1080,Intel,Core i7 7500U,2.7,4,SSD,None,256.0,0.0,256.0,AMD,Radeon R5 M420,Windows 10,2.18,739.0
856,HP,2 in 1 Convertible,Chromebook X360,11.6,,Present,None,1366,768,Intel,Celeron Dual Core N3350,1.1,4,FlashStorage,None,32.0,0.0,32.0,Intel,HD Graphics 500,Chrome OS,1.4,615.0
857,Asus,Ultrabook,ZenBook UX310UQ-GL026T,13.3,Full HD,None,Present,1920,1080,Intel,Core i5 6200U,2.3,8,SSD,None,512.0,0.0,512.0,Nvidia,GeForce 940M,Windows 10,1.45,1026.0
858,HP,2 in 1 Convertible,EliteBook x360,13.3,Full HD,Present,None,1920,1080,Intel,Core i5 7200U,2.5,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,Windows 10,1.28,2277.0
859,HP,Ultrabook,EliteBook 840,14.0,Full HD,None,None,1920,1080,Intel,Core i7 6500U,2.5,8,SSD,None,512.0,0.0,512.0,Intel,HD Graphics 520,Windows 10,1.54,1468.0
860,HP,Notebook,250 G6,15.6,,,,1366,768,Intel,Celeron Dual Core N3060,1.6,4,SSD,None,128.0,0.0,128.0,Intel,HD Graphics 400,No OS,1.86,299.0
862,Asus,Gaming,Rog GL502VM-DS74,15.6,Full HD,None,None,1920,1080,Intel,Core i7 7700HQ,2.8,16,SSD,Present,128.0,1000.0,1128.0,Nvidia,GeForce GTX 1060,Windows 10,2.1,1899.0
863,Dell,Notebook,Inspiron 5767,17.3,Full HD,None,None,1920,1080,Intel,Core i7 7500U,2.7,8,HDD,None,1000.0,0.0,1000.0,AMD,Radeon R7 M445,Linux,2.83,865.0
864,Lenovo,Ultrabook,ThinkPad T470p,14.0,Full HD,None,Present,1920,1080,Intel,Core i7 7700HQ,2.8,8,SSD,None,256.0,0.0,256.0,Nvidia,GeForce GT 940MX,Windows 10,1.96,1903.0
865,Asus,Notebook,K556UR-DM621T (i7-7500U/8GB/256GB/GeForce,15.6,Full HD,None,Present,1920,1080,Intel,Core i7 7500U,2.7,8,SSD,None,256.0,0.0,256.0,Nvidia,GeForce GTX 930MX,Windows 10,2.3,787.0
866,Dell,Notebook,Latitude 5580,15.6,Full HD,None,None,1920,1080,Intel,Core i5 7200U,2.5,8,SSD,None,128.0,0.0,128.0,Intel,HD Graphics 620,Windows 10,1.9,945.0
867,Asus,Notebook,X541NA (N4200/4GB/1TB/W10),15.6,,,,1366,768,Intel,Pentium Quad Core N4200,1.1,4,HDD,None,1000.0,0.0,1000.0,Intel,HD Graphics 505,Windows 10,2.0,449.0
868,HP,2 in 1 Convertible,EliteBook x360,13.3,Full HD,Present,None,1920,1080,Intel,Core i7 7600U,2.8,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,Windows 10,1.28,2559.0
869,Dell,Notebook,Inspiron 5368,13.3,Full HD,Present,None,1920,1080,Intel,Core i5 6200U,2.3,8,HDD,None,1000.0,0.0,1000.0,Intel,HD Graphics 520,Windows 10,1.62,649.0
870,Lenovo,Notebook,IdeaPad 110-15ISK,15.6,Full HD,None,None,1920,1080,Intel,Core i3 6006U,2.0,4,HDD,None,1000.0,0.0,1000.0,Intel,HD Graphics 520,No OS,2.2,469.0
871,Lenovo,Notebook,ThinkPad E570,15.6,Full HD,None,Present,1920,1080,Intel,Core i5 7200U,2.5,8,HDD,None,1000.0,0.0,1000.0,Intel,HD Graphics 620,Windows 10,2.3,850.66
872,HP,Notebook,EliteBook 850,15.6,Full HD,None,None,1920,1080,Intel,Core i5 7300U,2.6,8,SSD,None,256.0,0.0,256.0,AMD,Radeon R7 M465,Windows 10,1.84,1349.0
873,Toshiba,Notebook,Portege X30-D-10X,13.3,Full HD,None,None,1920,1080,Intel,Core i5 7200U,2.5,4,SSD,None,128.0,0.0,128.0,Intel,HD Graphics 620,Windows 10,1.05,1285.0
874,Lenovo,Gaming,Legion Y520-15IKBN,15.6,Full HD,None,Present,1920,1080,Intel,Core i5 7300HQ,2.5,8,HDD,None,1000.0,0.0,1000.0,Nvidia,GeForce GTX 1050,No OS,2.5,1017.0
875,Dell,Ultrabook,XPS 13,13.3,Quad HD+,Present,None,3200,1800,Intel,Core i7 7660U,2.5,16,SSD,None,512.0,0.0,512.0,Intel,Iris Plus Graphics 640,Windows 10,1.29,2240.0
876,HP,Notebook,Probook 450,15.6,Full HD,None,None,1920,1080,Intel,Core i5 6200U,2.3,4,HDD,None,500.0,0.0,500.0,Intel,HD Graphics 520,Windows 10,2.07,910.0
877,Toshiba,Ultrabook,Portege Z30-C-188,13.3,,,,1366,768,Intel,Core i5 6200U,2.3,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 520,Windows 10,1.2,1095.0
878,Lenovo,2 in 1 Convertible,ThinkPad Yoga,13.3,Full HD,Present,Present,1920,1080,Intel,Core i7 7500U,2.7,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,Windows 10,1.37,1950.0
879,Acer,Notebook,TMX349-G2-M-50FS (i5-7200U/8GB/256GB/FHD/W10),14.0,Full HD,None,Present,1920,1080,Intel,Core i5 7200U,2.5,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,Windows 10,1.56,902.0
880,Dell,Workstation,Precision 3520,15.6,Full HD,None,None,1920,1080,Intel,Core i7 7700HQ,2.8,8,HDD,None,1000.0,0.0,1000.0,Nvidia,Quadro M620,Windows 10,2.23,1778.0
881,Lenovo,Notebook,ThinkPad L570,15.6,,,,1366,768,Intel,Core i5 7200U,2.5,4,HDD,None,500.0,0.0,500.0,Intel,HD Graphics 620,Windows 10,2.38,1055.0
882,Lenovo,Notebook,IdeaPad 110-15ISK,15.6,Full HD,None,None,1920,1080,Intel,Core i3 6006U,2.0,4,HDD,None,1000.0,0.0,1000.0,AMD,Radeon R5 M430,No OS,2.2,479.0
883,Toshiba,Notebook,Tecra A50-D-11D,15.6,Full HD,None,Present,1920,1080,Intel,Core i7 7500U,2.7,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,Windows 10,2.0,1388.0
884,Lenovo,Notebook,Thinkpad 13,13.3,Full HD,None,Present,1920,1080,Intel,Core i3 7100U,2.4,4,SSD,None,180.0,0.0,180.0,Intel,HD Graphics 620,Windows 10,1.44,735.0
885,Samsung,Ultrabook,Notebook 9,15.0,Full HD,None,None,1920,1080,Intel,Core i7 7500U,2.7,16,SSD,None,256.0,0.0,256.0,Nvidia,GeForce 940MX,Windows 10,1.23,1849.0
886,Dell,Ultrabook,Latitude 7280,12.5,Full HD,None,None,1920,1080,Intel,Core i7 7600U,2.8,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,Windows 10,1.6,1690.0
887,Asus,Notebook,X541NA-GO121 (N4200/4GB/1TB/Linux),15.6,,,,1366,768,Intel,Pentium Quad Core N4200,1.1,4,HDD,None,1000.0,0.0,1000.0,Intel,HD Graphics 505,Linux,2.0,398.99
888,Xiaomi,Ultrabook,Mi Notebook,13.3,Full HD,None,Present,1920,1080,Intel,Core i5 6200U,2.3,8,SSD,None,256.0,0.0,256.0,Nvidia,GeForce 940MX,Windows 10,1.28,935.0
889,Dell,Notebook,Vostro 5568,15.6,Full HD,None,None,1920,1080,Intel,Core i5 7200U,2.5,4,SSD,Present,128.0,1000.0,1128.0,Nvidia,GeForce 940MX,Windows 10,2.18,912.5
890,HP,Notebook,ProBook 450,15.6,Full HD,None,None,1920,1080,Intel,Core i5 7200U,2.5,4,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,Windows 10,2.04,839.0
891,HP,2 in 1 Convertible,EliteBook x360,13.3,Full HD,Present,None,1920,1080,Intel,Core i5 7200U,2.5,4,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,Windows 10,1.28,1700.0
892,HP,2 in 1 Convertible,Pavilion x360,15.6,,Present,None,1366,768,Intel,Core i5 7200U,2.5,4,HDD,None,500.0,0.0,500.0,Intel,HD Graphics 620,Windows 10,2.3,684.8
893,Asus,Notebook,VivoBook L402NA,14.1,,,,1366,768,Intel,Celeron Dual Core N3350,1.1,4,FlashStorage,None,32.0,0.0,32.0,Intel,HD Graphics 500,Windows 10,1.65,348.0
894,Lenovo,Notebook,IdeaPad 510-15ISK,15.6,Full HD,None,Present,1920,1080,Intel,Core i7 6500U,2.5,8,HDD,None,1000.0,0.0,1000.0,Nvidia,GeForce 940MX,Windows 10,2.2,669.0
895,Dell,Notebook,Inspiron 3552,15.6,,,,1366,768,Intel,Pentium Quad Core N3710,1.6,4,HDD,None,500.0,0.0,500.0,Intel,HD Graphics,Windows 10,2.2,369.0
896,HP,2 in 1 Convertible,EliteBook x360,13.3,Full HD,Present,None,1920,1080,Intel,Core i5 7200U,2.5,4,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,Windows 10,1.28,1799.0
897,Dell,Notebook,Vostro 3568,15.6,,,,1366,768,Intel,Core i3 6006U,2.0,4,HDD,None,1000.0,0.0,1000.0,AMD,Radeon R5 M420X,Linux,2.18,455.7
898,Asus,Gaming,Rog GL753VD-GC082T,17.3,Full HD,None,None,1920,1080,Intel,Core i5 7300HQ,2.5,12,SSD,Present,128.0,1000.0,1128.0,Nvidia,GeForce GTX 1050,Windows 10,2.2,1369.9
899,Acer,Netbook,Chromebook C731-C78G,11.6,,None,Present,1366,768,Intel,Celeron Dual Core N3060,1.6,4,FlashStorage,None,32.0,0.0,32.0,Intel,HD Graphics 400,Chrome OS,1.25,297.0
900,Lenovo,Notebook,IdeaPad 110-17ACL,17.3,,,,1600,900,AMD,A4-Series 7210,2.2,4,HDD,None,500.0,0.0,500.0,AMD,Radeon R3,Windows 10,2.8,379.0
901,HP,Notebook,Probook 640,14.0,Full HD,None,None,1920,1080,Intel,Core i5 7200U,2.5,4,SSD,None,128.0,0.0,128.0,Intel,HD Graphics 620,Windows 10,1.95,1265.0
902,HP,2 in 1 Convertible,Envy x360,13.3,Quad HD+,Present,None,3200,1800,Intel,Core i7 7500U,2.7,16,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,Windows 10,1.42,1399.0
903,Samsung,Ultrabook,Notebook 9,15.0,Full HD,None,None,1920,1080,Intel,Core i7 7500U,2.7,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,Windows 10,1.17,1699.0
904,Lenovo,Ultrabook,ThinkPad T470s,14.0,Full HD,None,Present,1920,1080,Intel,Core i5 7200U,2.5,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,Windows 10,1.32,1799.0
905,MSI,Gaming,GS73VR Stealth,17.3,4K Ultra HD,None,Present,3840,2160,Intel,Core i7 6700HQ,2.6,16,SSD,Present,512.0,2000.0,2512.0,Nvidia,GeForce GTX 1060,Windows 10,2.43,2649.0
906,Toshiba,Notebook,Portege X30-D-10V,13.3,Full HD,None,None,1920,1080,Intel,Core i5 7200U,2.5,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,Windows 10,1.05,1475.0
908,Dell,Gaming,Inspiron 7567,15.6,Full HD,None,None,1920,1080,Intel,Core i7 7700HQ,2.8,8,HDD,None,1000.0,0.0,1000.0,Nvidia,GeForce GTX 1050Ti,Linux,2.62,929.0
909,HP,Notebook,ProBook 450,15.6,Full HD,None,None,1920,1080,Intel,Core i7 7500U,2.7,8,HDD,None,1000.0,0.0,1000.0,Nvidia,GeForce 930MX,Windows 10,2.04,900.0
910,Dell,Notebook,Vostro 3568,15.6,,,,1366,768,Intel,Core i3 6006U,2.0,4,HDD,None,1000.0,0.0,1000.0,AMD,Radeon R5 M420X,Windows 10,2.18,614.0
911,Dell,Notebook,Latitude 5580,15.6,Full HD,None,None,1920,1080,Intel,Core i5 7300U,2.6,8,HDD,None,500.0,0.0,500.0,Intel,HD Graphics 620,Windows 10,1.9,935.0
912,Dell,2 in 1 Convertible,XPS 13,13.3,Quad HD+,Present,None,3200,1800,Intel,Core i7 7Y75,1.3,8,SSD,None,512.0,0.0,512.0,Intel,HD Graphics 615,Windows 10,1.24,2013.1
913,Asus,Gaming,G701VO-IH74K (i7-6820HK/32GB/2x,17.3,Full HD,None,Present,1920,1080,Intel,Core i7 6820HK,2.7,32,SSD,Present,256.0,256.0,512.0,Nvidia,GeForce GTX 980M,Windows 10,3.58,1279.0
914,Dell,2 in 1 Convertible,XPS 13,13.3,Full HD,Present,None,1920,1080,Intel,Core i7 7Y75,1.3,16,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 615,Windows 10,1.22,1649.0
915,Lenovo,Ultrabook,ThinkPad X1,14.0,Full HD,None,Present,1920,1080,Intel,Core i7 7500U,2.7,8,FlashStorage,None,256.0,0.0,256.0,Intel,HD Graphics 620,Windows 10,1.13,2049.0
916,Lenovo,Notebook,ThinkPad T570,15.6,Full HD,None,Present,1920,1080,Intel,Core i5 7200U,2.5,8,SSD,None,512.0,0.0,512.0,Intel,HD Graphics 620,Windows 10,1.95,1962.99
917,LG,Ultrabook,Gram 15Z970,15.6,Full HD,Present,Present,1920,1080,Intel,Core i7 7500U,2.7,16,SSD,None,512.0,0.0,512.0,Intel,HD Graphics 620,Windows 10,1.08,2099.0
918,HP,Netbook,Elitebook 820,12.5,Full HD,None,None,1920,1080,Intel,Core i7 7500U,2.7,8,SSD,None,512.0,0.0,512.0,Intel,HD Graphics 620,Windows 10,1.26,1483.0
919,Acer,Notebook,Chromebook CB5-571-C1DZ,15.6,Full HD,None,Present,1920,1080,Intel,Celeron Dual Core 3205U,1.5,4,FlashStorage,None,16.0,0.0,16.0,Intel,HD Graphics,Chrome OS,2.2,359.0
920,Lenovo,Notebook,IdeaPad Y700-15ISK,15.6,Full HD,None,Present,1920,1080,Intel,Core i5 6300HQ,2.3,8,SSD,Present,128.0,1000.0,1128.0,Nvidia,GeForce GTX 960M,Windows 10,2.6,789.0
922,LG,Ultrabook,Gram 14Z970,14.0,Full HD,Present,Present,1920,1080,Intel,Core i7 7500U,2.7,8,SSD,None,512.0,0.0,512.0,Intel,HD Graphics 620,Windows 10,0.98,1899.0
923,Dell,Notebook,Latitude 5480,14.0,Full HD,None,None,1920,1080,Intel,Core i5 7440HQ,2.8,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,Windows 10,1.6,1205.0
924,HP,Ultrabook,Elitebook Folio,12.5,4K Ultra HD,Present,None,3840,2160,Intel,Core M 6Y75,1.2,8,SSD,None,240.0,0.0,240.0,Intel,HD Graphics 515,Windows 10,1.09,3100.0
925,Lenovo,Notebook,IdeaPad 510-15IKB,15.6,Full HD,None,None,1920,1080,Intel,Core i7 7500U,2.7,6,SSD,None,256.0,0.0,256.0,Nvidia,GeForce 940MX,Windows 10,2.2,789.0
926,HP,Notebook,ProBook 450,15.6,Full HD,None,None,1920,1080,Intel,Core i7 7500U,2.7,8,SSD,None,256.0,0.0,256.0,Nvidia,GeForce 930MX,Windows 10,2.04,1018.99
927,Acer,Notebook,Aspire E5-575,15.6,Full HD,None,None,1920,1080,Intel,Core i3 7100U,2.4,4,HDD,None,1000.0,0.0,1000.0,Intel,HD Graphics 620,Windows 10,2.4,499.0
928,Lenovo,Notebook,ThinkPad 13,13.3,Full HD,None,None,1920,1080,Intel,Core i5 7200U,2.5,4,SSD,None,128.0,0.0,128.0,Intel,HD Graphics 620,Windows 10,1.44,881.0
930,HP,Notebook,Probook 430,13.3,Full HD,None,None,1920,1080,Intel,Core i5 7200U,2.5,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,Windows 10,1.49,960.0
931,MSI,Gaming,GE72VR 6RF,17.3,Full HD,None,None,1920,1080,Intel,Core i7 7700HQ,2.8,16,SSD,Present,256.0,1000.0,1256.0,Nvidia,GeForce GTX 1050 Ti,Windows 10,2.7,1599.0
932,Dell,Gaming,Inspiron 7567,15.6,Full HD,None,None,1920,1080,Intel,Core i7 7700HQ,2.8,16,SSD,Present,128.0,1000.0,1128.0,Nvidia,GeForce GTX 1050 Ti,Windows 10,2.6,1349.0
933,MSI,Gaming,GL62M 7RD,15.6,Full HD,None,None,1920,1080,Intel,Core i5 7300HQ,2.5,8,SSD,Present,128.0,1000.0,1128.0,Nvidia,GeForce GTX 1050,Windows 10,2.2,1119.91
934,Dell,Notebook,Vostro 3568,15.6,,,,1366,768,Intel,Core i5 7200U,2.5,4,HDD,None,1000.0,0.0,1000.0,AMD,Radeon R5 M420,Windows 10,2.18,684.99
935,HP,Ultrabook,EliteBook 850,15.6,Full HD,None,None,1920,1080,Intel,Core i7 6500U,2.5,8,SSD,None,256.0,0.0,256.0,AMD,Radeon R7 M365X,Windows 10,1.84,1296.99
936,HP,Ultrabook,Envy 13-AB077cl,13.3,Quad HD+,Present,None,3200,1800,Intel,Core i7 7500U,2.7,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,Windows 10,1.39,1149.0
937,Toshiba,Notebook,Tecra Z50-C-140,15.6,Full HD,None,Present,1920,1080,Intel,Core i7 6600U,2.6,16,SSD,None,256.0,0.0,256.0,Nvidia,GeForce 930M,Windows 10,2.4,1975.0
938,Lenovo,2 in 1 Convertible,ThinkPad Yoga,13.3,Full HD,Present,Present,1920,1080,Intel,Core i5 7200U,2.5,8,SSD,None,512.0,0.0,512.0,Intel,HD Graphics 620,Windows 10,1.37,1825.0
